Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,last_purchase_post,days_until_next_purchase,churned,clv_6m,expected_loss,retention_action
12577.0,4,9,1591.35,5,4,4,13,High Value - Loyal,,,1,360.3556006341306,360.3556006341306,Low Cost Engagement
12578.0,286,6,3386.6,2,4,5,11,High Value - At Risk,2011-11-18 13:30:00,9.0,0,1394.5755475705485,0.0,Loyalty / Upsell
12579.0,42,3,410.72,4,3,2,9,Mid Value - Stable,,,1,6.7243532765178085,6.7243532765178085,No Action
12580.0,216,2,1052.9,2,2,3,7,Mid Value - Stable,,,1,185.35551391293913,185.35551391293913,Low Cost Engagement
12581.0,9,1,197.71,5,1,1,7,New / Low Engagement,,,1,,,Low Cost Engagement
12582.0,208,4,1980.4,3,3,4,10,Mid Value - Stable,,,1,350.73933689233866,350.73933689233866,Low Cost Engagement
12583.0,1,29,13252.41,5,5,5,15,High Value - Loyal,2011-12-07 08:07:00,27.0,0,3059.0683516422505,0.0,Loyalty / Upsell
12584.0,9,13,1550.25,5,5,4,14,High Value - Loyal,2011-12-06 09:35:00,26.0,0,784.1937896016499,0.0,Loyalty / Upsell
12585.0,203,4,1982.81,3,3,4,10,Mid Value - Stable,,,1,235.70374853323338,235.70374853323338,Low Cost Engagement
12586.0,338,4,1831.73,2,3,4,9,Mid Value - Stable,2011-11-22 16:24:00,13.0,0,427.13123962989937,0.0,Low Cost Engagement
12588.0,8,5,938.98,5,3,3,11,Mid Value - Stable,,,1,203.9075571920301,203.9075571920301,Low Cost Engagement
12589.0,114,10,2578.99,3,5,4,12,Mid Value - Stable,2011-11-11 10:19:00,1.0,0,638.4106773276441,0.0,Loyalty / Upsell
12590.0,159,5,9853.48,3,3,5,11,Mid Value - Stable,,,1,3047.4075189852206,3047.4075189852206,High Priority Retention
12591.0,286,3,1352.15,2,3,4,9,Mid Value - Stable,,,1,176.95121213134277,176.95121213134277,Low Cost Engagement
12592.0,61,8,1152.62,4,4,4,12,Mid Value - Stable,,,1,180.75579152083367,180.75579152083367,Low Cost Engagement
12593.0,78,3,418.1,3,3,2,8,Mid Value - Stable,,,1,145.80236593445392,145.80236593445392,Low Cost Engagement
12594.0,7,17,5044.51,5,5,5,15,High Value - Loyal,,,1,1270.1300269867918,1270.1300269867918,High Priority Retention
12595.0,474,1,299.02,1,1,2,4,Low Value - Likely Churn,,,1,-4.36862280702712,-4.36862280702712,No Action
12596.0,20,2,618.27,5,2,3,10,New / Low Engagement,,,1,357.4168668140642,357.4168668140642,Low Cost Engagement
12597.0,1,4,3477.17,5,3,5,13,High Value - Loyal,2011-11-20 13:33:00,11.0,0,2017.4524948829642,0.0,Loyalty / Upsell
12598.0,40,12,3337.73,4,5,5,14,High Value - Loyal,2011-11-30 12:18:00,20.0,0,994.4111858432475,0.0,Loyalty / Upsell
12599.0,96,12,2121.18,3,5,4,12,Mid Value - Stable,2011-11-10 13:34:00,1.0,0,523.6039812370336,0.0,Loyalty / Upsell
12600.0,53,25,4576.21,4,5,5,14,High Value - Loyal,2011-11-11 10:29:00,1.0,0,1061.1401920362337,0.0,Loyalty / Upsell
12601.0,159,7,673.76,3,4,3,10,Mid Value - Stable,,,1,167.01583261823708,167.01583261823708,Low Cost Engagement
12602.0,28,1,153.12,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
12604.0,48,2,254.18,4,2,2,8,New / Low Engagement,,,1,74.05056927930296,74.05056927930296,No Action
12605.0,334,5,1217.95,2,3,4,9,Mid Value - Stable,,,1,45.787338337703765,45.787338337703765,No Action
12606.0,651,1,21.0,1,1,1,3,Low Value - Likely Churn,,,1,-3.3202976253376866,-3.3202976253376866,No Action
12607.0,27,2,3.552713678800501e-15,4,2,1,7,New / Low Engagement,,,1,8.15371055907683,8.15371055907683,No Action
12608.0,374,1,415.79,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12609.0,47,10,3417.86,4,5,5,14,High Value - Loyal,,,1,748.4065953734444,748.4065953734444,High Priority Retention
12610.0,13,5,1839.79,5,3,4,12,Mid Value - Stable,2011-11-17 09:34:00,7.0,0,1187.7267792904593,0.0,Loyalty / Upsell
12611.0,21,1,1193.32,4,1,4,9,New / Low Engagement,,,1,,,Low Cost Engagement
12612.0,27,2,643.59,4,2,3,9,New / Low Engagement,,,1,7.678339398947276,7.678339398947276,No Action
12613.0,0,13,6591.52,5,5,5,15,High Value - Loyal,,,1,1251.3378254367974,1251.3378254367974,High Priority Retention
12614.0,247,1,315.6,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12615.0,6,10,5142.03,5,5,5,15,High Value - Loyal,2011-12-07 15:02:00,28.0,0,1323.8175744922883,0.0,Loyalty / Upsell
12616.0,54,7,1045.35,4,4,3,11,Mid Value - Stable,,,1,267.61900341111345,267.61900341111345,Low Cost Engagement
12619.0,3,12,2989.25,5,5,5,15,High Value - Loyal,2011-11-23 14:52:00,14.0,0,964.2289891212687,0.0,Loyalty / Upsell
12620.0,50,2,939.32,4,2,3,9,New / Low Engagement,2011-11-25 10:20:00,15.0,0,722.182685438326,0.0,Loyalty / Upsell
12621.0,22,42,22780.83,4,5,5,14,High Value - Loyal,2011-12-08 11:25:00,28.0,0,5954.075700914897,0.0,Loyalty / Upsell
12622.0,201,1,180.1,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12623.0,245,9,3639.84,2,4,5,11,High Value - At Risk,,,1,437.6770024668623,437.6770024668623,Low Cost Engagement
12624.0,75,2,641.13,3,2,3,8,Mid Value - Stable,,,1,394.96136384074975,394.96136384074975,Low Cost Engagement
12625.0,181,5,5095.38,3,4,5,12,Mid Value - Stable,,,1,1185.906179816074,1185.906179816074,High Priority Retention
12626.0,12,12,6136.38,5,5,5,15,High Value - Loyal,2011-11-16 16:06:00,7.0,0,2549.0303353725276,0.0,Loyalty / Upsell
12627.0,33,6,3911.55,4,4,5,13,High Value - Loyal,2011-11-29 12:07:00,19.0,0,3718.3686984499195,0.0,Loyalty / Upsell
12628.0,2,2,571.21,5,2,3,10,New / Low Engagement,2011-12-05 13:15:00,26.0,0,809.4176170309419,0.0,Loyalty / Upsell
12629.0,355,2,1558.22,2,2,4,8,Mid Value - Stable,,,1,227.64610012997892,227.64610012997892,Low Cost Engagement
12630.0,13,1,701.79,5,1,3,9,New / Low Engagement,2011-11-30 10:48:00,20.0,0,1808.9658369525691,0.0,Loyalty / Upsell
12631.0,26,7,3452.27,4,4,5,13,High Value - Loyal,,,1,720.6935979490909,720.6935979490909,High Priority Retention
12632.0,490,4,738.88,1,3,3,7,Mid Value - Stable,,,1,18.60571086535124,18.60571086535124,No Action
12633.0,28,10,5595.21,4,5,5,14,High Value - Loyal,,,1,1081.7893644876694,1081.7893644876694,High Priority Retention
12634.0,505,2,490.0,1,2,2,5,Low Value - Likely Churn,,,1,14.03083475446071,14.03083475446071,No Action
12635.0,59,4,2930.41,4,3,5,12,Mid Value - Stable,,,1,914.5024035840802,914.5024035840802,High Priority Retention
12636.0,708,1,141.0,1,1,1,3,Low Value - Likely Churn,,,1,-3.0873416548105377,-3.0873416548105377,No Action
12637.0,36,14,8271.66,4,5,5,14,High Value - Loyal,,,1,2303.8392137635965,2303.8392137635965,High Priority Retention
12638.0,2,2,921.49,5,2,3,10,New / Low Engagement,,,1,302.0922175860304,302.0922175860304,Low Cost Engagement
12639.0,208,3,1312.37,3,3,4,10,Mid Value - Stable,,,1,344.2319365901838,344.2319365901838,Low Cost Engagement
12640.0,51,1,764.59,4,1,3,8,New / Low Engagement,2011-11-16 11:52:00,6.0,0,716.0142359931178,0.0,Loyalty / Upsell
12641.0,84,1,185.9,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12642.0,20,2,658.41,5,2,3,10,New / Low Engagement,2011-11-14 15:03:00,5.0,0,946.631884279918,0.0,Loyalty / Upsell
12643.0,97,14,7880.9,3,5,5,13,High Value - Loyal,,,1,1464.678205230391,1464.678205230391,High Priority Retention
12644.0,99,6,1815.54,3,4,4,11,Mid Value - Stable,,,1,297.4578047524104,297.4578047524104,Low Cost Engagement
12645.0,3,10,3499.1,5,5,5,15,High Value - Loyal,,,1,811.1900669620668,811.1900669620668,High Priority Retention
12646.0,18,1,731.6899999999999,5,1,3,9,New / Low Engagement,2011-12-05 10:14:00,25.0,0,1859.326259431815,0.0,Loyalty / Upsell
12647.0,47,44,17361.64,4,5,5,14,High Value - Loyal,2011-11-17 12:56:00,8.0,0,3838.9594325407616,0.0,Loyalty / Upsell
12648.0,124,5,1097.0,3,4,3,10,Mid Value - Stable,,,1,235.85080354668642,235.85080354668642,Low Cost Engagement
12649.0,76,10,2238.7,3,5,4,12,Mid Value - Stable,,,1,477.1935919959197,477.1935919959197,Low Cost Engagement
12651.0,304,5,365.3,2,4,2,8,High Value - At Risk,,,1,29.581932015641286,29.581932015641286,No Action
12652.0,291,3,1011.58,2,3,3,8,Mid Value - Stable,,,1,260.39289963535964,260.39289963535964,Low Cost Engagement
12653.0,118,3,4160.83,3,3,5,11,Mid Value - Stable,,,1,874.0607596552429,874.0607596552429,High Priority Retention
12654.0,6,4,508.98,5,3,2,10,Mid Value - Stable,2011-11-29 10:10:00,19.0,0,272.73574075854367,0.0,Low Cost Engagement
12655.0,393,1,261.35,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12656.0,1,11,5735.03,5,5,5,15,High Value - Loyal,2011-11-22 13:42:00,13.0,0,1614.7732038592028,0.0,Loyalty / Upsell
12657.0,11,2,660.94,5,2,3,10,New / Low Engagement,2011-11-28 15:47:00,19.0,0,967.3627057459271,0.0,Loyalty / Upsell
12661.0,405,1,162.0,1,1,1,3,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12662.0,22,19,6274.67,4,5,5,14,High Value - Loyal,2011-12-09 11:59:00,29.0,0,1738.289196735282,0.0,Loyalty / Upsell
12663.0,594,3,204.0,1,3,1,5,Low Value - Likely Churn,,,1,1.7038158999929072,1.7038158999929072,No Action
12664.0,5,10,4852.04,5,5,5,15,High Value - Loyal,2011-12-01 17:07:00,22.0,0,1316.580980402085,0.0,Loyalty / Upsell
12665.0,294,5,301.45,2,4,2,8,High Value - At Risk,,,1,29.816885874251945,29.816885874251945,No Action
12666.0,328,2,1020.98,2,2,3,7,Mid Value - Stable,,,1,1.0770231963792112,1.0770231963792112,No Action
12667.0,27,1,620.13,4,1,3,8,New / Low Engagement,,,1,,,Low Cost Engagement
12668.0,218,10,10527.2,2,5,5,12,High Value - At Risk,2011-12-02 15:10:00,23.0,0,2440.6975344714388,0.0,Loyalty / Upsell
12669.0,120,4,1607.73,3,3,4,10,Mid Value - Stable,,,1,303.63959316689,303.63959316689,Low Cost Engagement
12670.0,68,5,2398.71,3,4,4,11,Mid Value - Stable,2011-11-29 15:23:00,20.0,0,941.1056887545961,0.0,Loyalty / Upsell
12671.0,575,1,2622.481,1,1,4,6,Low Value - Likely Churn,,,1,-3.699207432645249,-3.699207432645249,No Action
12672.0,299,3,410.5,2,3,2,7,Mid Value - Stable,,,1,60.775698042363715,60.775698042363715,No Action
12673.0,296,2,840.4,2,2,3,7,Mid Value - Stable,2011-12-04 13:55:00,25.0,0,324.1648444125165,0.0,Low Cost Engagement
12674.0,6,6,1922.26,5,4,4,13,High Value - Loyal,2011-11-28 12:22:00,18.0,0,995.0480822145338,0.0,Loyalty / Upsell
12675.0,523,4,934.8,1,3,3,7,Mid Value - Stable,,,1,0.01869047061574209,0.01869047061574209,No Action
12676.0,40,11,2591.43,4,5,4,13,High Value - Loyal,2011-11-15 12:25:00,5.0,0,803.1924607357507,0.0,Loyalty / Upsell
12677.0,524,3,389.3,1,3,2,6,Low Value - Likely Churn,,,1,58.40304919773755,58.40304919773755,No Action
12678.0,11,23,33851.13,5,5,5,15,High Value - Loyal,,,1,7518.945829373621,7518.945829373621,High Priority Retention
12679.0,21,9,1058.67,4,4,3,11,Mid Value - Stable,,,1,148.4875382701874,148.4875382701874,Low Cost Engagement
12680.0,42,3,613.36,4,3,3,10,Mid Value - Stable,2011-12-09 12:50:00,30.0,0,745.8867460673147,0.0,Loyalty / Upsell
12681.0,0,52,28806.44,5,5,5,15,High Value - Loyal,2011-11-25 11:35:00,15.0,0,6654.826886682442,0.0,Loyalty / Upsell
12682.0,7,47,21709.19,5,5,5,15,High Value - Loyal,2011-12-06 10:00:00,26.0,0,5235.750529430812,0.0,Loyalty / Upsell
12683.0,5,25,11621.12,5,5,5,15,High Value - Loyal,2011-12-05 16:31:00,26.0,0,2798.566618811854,0.0,Loyalty / Upsell
12684.0,33,5,1627.24,4,4,4,12,Mid Value - Stable,2011-12-02 09:53:00,22.0,0,1311.3663831132733,0.0,Loyalty / Upsell
12685.0,20,5,2449.96,5,4,4,13,High Value - Loyal,2011-11-11 13:46:00,2.0,0,3034.348938639801,0.0,Loyalty / Upsell
12686.0,341,1,178.28,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12687.0,450,2,2138.91,1,2,4,7,Mid Value - Stable,,,1,,,Low Cost Engagement
12688.0,83,1,4873.81,3,1,5,9,Mid Value - Stable,,,1,,,Low Cost Engagement
12689.0,97,1,511.03,3,1,2,6,Low Value - Likely Churn,2011-11-14 08:31:00,4.0,0,1237.0860155262574,0.0,Loyalty / Upsell
12690.0,175,1,389.01,3,1,2,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12691.0,27,6,994.0,4,4,3,11,Mid Value - Stable,2011-11-11 16:49:00,2.0,0,425.48144322669134,0.0,Low Cost Engagement
12692.0,606,1,110.95,1,1,1,3,Low Value - Likely Churn,,,1,-3.534657573363508,-3.534657573363508,No Action
12693.0,90,11,1640.42,3,5,4,12,Mid Value - Stable,,,1,317.0307227823708,317.0307227823708,Low Cost Engagement
12694.0,39,4,1839.45,4,3,4,11,Mid Value - Stable,,,1,389.83913022492345,389.83913022492345,Low Cost Engagement
12695.0,35,6,1322.02,4,4,4,12,Mid Value - Stable,2011-12-02 13:22:00,23.0,0,249.06906160292309,0.0,Low Cost Engagement
12696.0,404,3,801.15,1,3,3,7,Mid Value - Stable,,,1,197.37906096292045,197.37906096292045,Low Cost Engagement
12697.0,83,3,724.01,3,3,3,9,Mid Value - Stable,2011-11-18 16:17:00,9.0,0,504.6238833293911,0.0,Loyalty / Upsell
12698.0,559,1,339.75,1,1,2,4,Low Value - Likely Churn,,,1,-3.7902892243407837,-3.7902892243407837,No Action
12699.0,387,1,638.11,2,1,3,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12700.0,35,4,3589.24,4,3,5,12,Mid Value - Stable,2011-12-02 10:49:00,22.0,0,3074.3921641491575,0.0,Loyalty / Upsell
12701.0,49,6,2446.41,4,4,4,12,Mid Value - Stable,,,1,544.8526510543198,544.8526510543198,High Priority Retention
12703.0,33,7,892.18,4,4,3,11,Mid Value - Stable,,,1,90.66374334901147,90.66374334901147,No Action
12704.0,5,6,1827.75,5,4,4,13,High Value - Loyal,2011-12-02 13:15:00,23.0,0,1653.9490118930648,0.0,Loyalty / Upsell
12705.0,11,19,10659.3,5,5,5,15,High Value - Loyal,2011-11-24 13:17:00,15.0,0,2650.4303232818042,0.0,Loyalty / Upsell
12706.0,651,1,-91.89,1,1,1,3,Low Value - Likely Churn,,,1,-3.3202976253376866,-3.3202976253376866,No Action
12707.0,261,1,603.42,2,1,3,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12708.0,2,29,5085.16,5,5,5,15,High Value - Loyal,2011-11-10 09:52:00,0.0,0,1124.712404446233,0.0,Loyalty / Upsell
12709.0,12,53,29435.16,5,5,5,15,High Value - Loyal,2011-12-06 16:42:00,27.0,0,6440.90447357951,0.0,Loyalty / Upsell
12710.0,66,4,1130.57,3,3,4,10,Mid Value - Stable,,,1,312.62749586313964,312.62749586313964,Low Cost Engagement
12711.0,581,2,1339.05,1,2,4,7,Mid Value - Stable,,,1,115.93493577815052,115.93493577815052,Low Cost Engagement
12712.0,18,26,6772.01,5,5,5,15,High Value - Loyal,2011-11-17 09:15:00,7.0,0,1508.283940614609,0.0,Loyalty / Upsell
12714.0,76,11,12774.55,3,5,5,13,High Value - Loyal,2011-11-30 15:43:00,21.0,0,3150.193130381312,0.0,Loyalty / Upsell
12715.0,75,1,353.86,3,1,2,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12716.0,102,1,677.9,3,1,3,7,Mid Value - Stable,2011-12-06 08:55:00,26.0,0,628.6039686448719,0.0,Loyalty / Upsell
12717.0,120,4,1258.91,3,3,4,10,Mid Value - Stable,,,1,352.5197659837778,352.5197659837778,Low Cost Engagement
12718.0,40,1,238.25,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
12719.0,29,2,246.75,4,2,1,7,New / Low Engagement,2011-12-04 13:45:00,25.0,0,660.0202365916292,0.0,Loyalty / Upsell
12720.0,9,37,6820.31,5,5,5,15,High Value - Loyal,2011-12-07 08:03:00,27.0,0,2255.99092328712,0.0,Loyalty / Upsell
12721.0,1,10,3906.68,5,5,5,15,High Value - Loyal,,,1,1123.4328097879816,1123.4328097879816,High Priority Retention
12722.0,54,6,904.33,4,4,3,11,Mid Value - Stable,,,1,436.9994918306822,436.9994918306822,Low Cost Engagement
12723.0,34,2,299.41,4,2,2,8,New / Low Engagement,2011-12-06 10:19:00,26.0,0,865.388701469906,0.0,Loyalty / Upsell
12724.0,51,6,2109.28,4,4,4,12,Mid Value - Stable,2011-12-04 16:02:00,25.0,0,579.9538069885638,0.0,Loyalty / Upsell
12725.0,340,4,2694.56,2,3,4,9,Mid Value - Stable,,,1,348.4896167633882,348.4896167633882,Low Cost Engagement
12726.0,55,10,3230.14,4,5,5,14,High Value - Loyal,2011-11-11 13:35:00,2.0,0,996.6766321034299,0.0,Loyalty / Upsell
12727.0,64,11,5003.53,3,5,5,13,High Value - Loyal,2011-11-29 11:46:00,19.0,0,1297.7014565303016,0.0,Loyalty / Upsell
12728.0,40,5,1070.17,4,4,3,11,Mid Value - Stable,,,1,386.56793666873307,386.56793666873307,Low Cost Engagement
12729.0,83,1,453.01,3,1,2,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12730.0,491,1,829.25,1,1,3,5,Low Value - Likely Churn,,,1,-4.240686540201629,-4.240686540201629,No Action
12731.0,20,18,24175.69,5,5,5,15,High Value - Loyal,2011-11-16 11:59:00,6.0,0,6195.891528890396,0.0,Loyalty / Upsell
12732.0,149,1,236.26,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12733.0,203,6,2326.82,3,4,4,11,Mid Value - Stable,,,1,303.9629378024649,303.9629378024649,Low Cost Engagement
12734.0,322,3,639.65,2,3,3,8,Mid Value - Stable,,,1,70.44704848520126,70.44704848520126,No Action
12735.0,284,2,779.5699999999999,2,2,3,7,Mid Value - Stable,,,1,149.52347408683568,149.52347408683568,Low Cost Engagement
12736.0,302,1,234.0,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12737.0,468,2,3710.5,1,2,5,8,Mid Value - Stable,,,1,-4.415643854761874,-4.415643854761874,No Action
12738.0,341,1,310.7,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12739.0,47,4,2726.73,4,3,5,12,Mid Value - Stable,,,1,607.0149952883967,607.0149952883967,High Priority Retention
12740.0,33,1,427.6,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
12741.0,498,2,406.07,1,2,2,5,Low Value - Likely Churn,,,1,15.57896614831037,15.57896614831037,No Action
12742.0,569,2,1185.02,1,2,4,7,Mid Value - Stable,,,1,0.378354202039283,0.378354202039283,No Action
12743.0,103,2,546.43,3,2,2,7,Mid Value - Stable,,,1,,,Low Cost Engagement
12744.0,21,14,13158.16,4,5,5,14,High Value - Loyal,,,1,3514.735418843528,3514.735418843528,High Priority Retention
12745.0,456,3,925.41,1,3,3,7,Mid Value - Stable,,,1,137.93352414315854,137.93352414315854,Low Cost Engagement
12746.0,497,3,230.85,1,3,1,5,Low Value - Likely Churn,,,1,42.11273441484927,42.11273441484927,No Action
12747.0,36,30,8413.36,4,5,5,14,High Value - Loyal,2011-12-07 14:34:00,28.0,0,1989.197089892042,0.0,Loyalty / Upsell
12748.0,0,316,40997.72,5,5,5,15,High Value - Loyal,2011-12-09 12:20:00,29.0,0,10989.253115028616,0.0,Loyalty / Upsell
12749.0,83,14,4992.84,3,5,5,13,High Value - Loyal,2011-12-06 09:56:00,26.0,0,1762.8875256288684,0.0,Loyalty / Upsell
12750.0,98,1,275.88,3,1,2,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12751.0,414,1,268.27,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12752.0,50,1,4366.78,4,1,5,10,New / Low Engagement,,,1,,,Low Cost Engagement
12753.0,78,9,16332.46,3,4,5,12,Mid Value - Stable,2011-12-06 11:40:00,26.0,0,7874.107970556872,0.0,Loyalty / Upsell
12754.0,205,5,2949.12,3,4,5,12,Mid Value - Stable,,,1,1142.6728460819184,1142.6728460819184,High Priority Retention
12755.0,219,22,6406.349999999999,2,5,5,12,High Value - At Risk,,,1,861.0783792532017,861.0783792532017,High Priority Retention
12756.0,56,1,112.07999999999998,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
12757.0,20,16,3532.2,5,5,5,15,High Value - Loyal,2011-11-24 12:30:00,14.0,0,2556.6176454928423,0.0,Loyalty / Upsell
12758.0,86,8,9779.0,3,4,5,12,Mid Value - Stable,,,1,1764.8946861307822,1764.8946861307822,High Priority Retention
12759.0,21,8,5020.74,4,4,5,13,High Value - Loyal,,,1,1092.3262959489039,1092.3262959489039,High Priority Retention
12760.0,425,1,347.8,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12761.0,427,2,782.95,1,2,3,6,Low Value - Likely Churn,,,1,3.7366543738612013,3.7366543738612013,No Action
12763.0,107,2,814.16,3,2,3,8,Mid Value - Stable,,,1,120.2640422651172,120.2640422651172,Low Cost Engagement
12764.0,286,1,1693.88,2,1,4,7,Mid Value - Stable,,,1,,,Low Cost Engagement
12765.0,441,6,1404.58,1,4,4,9,High Value - At Risk,,,1,30.9695927688708,30.9695927688708,No Action
12766.0,27,10,9308.0,4,5,5,14,High Value - Loyal,2011-12-06 08:46:00,26.0,0,3731.521102100416,0.0,Loyalty / Upsell
12767.0,345,1,949.82,2,1,3,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12768.0,401,2,3.552713678800501e-15,1,2,1,4,Low Value - Likely Churn,,,1,0.6588445816943496,0.6588445816943496,No Action
12769.0,208,1,1143.6,3,1,4,8,Mid Value - Stable,,,1,,,Low Cost Engagement
12770.0,180,7,2975.95,3,4,5,12,Mid Value - Stable,,,1,759.1929543370007,759.1929543370007,High Priority Retention
12771.0,434,2,262.5,1,2,2,5,Low Value - Likely Churn,,,1,0.5875043669121021,0.5875043669121021,No Action
12772.0,29,1,892.47,4,1,3,8,New / Low Engagement,,,1,,,Low Cost Engagement
12773.0,533,2,1.7763568394002505e-15,1,2,1,4,Low Value - Likely Churn,,,1,-3.9482809258331475,-3.9482809258331475,No Action
12774.0,505,1,98.7,1,1,1,3,Low Value - Likely Churn,,,1,-4.140832217967746,-4.140832217967746,No Action
12775.0,159,7,1429.96,3,4,4,11,Mid Value - Stable,2011-11-22 16:33:00,13.0,0,613.1407621534161,0.0,Loyalty / Upsell
12776.0,637,1,55.5,1,1,1,3,Low Value - Likely Churn,,,1,-3.388798176716814,-3.388798176716814,No Action
12777.0,427,1,519.45,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
12778.0,32,8,1617.44,4,4,4,12,Mid Value - Stable,2011-11-20 11:39:00,10.0,0,399.1528087716295,0.0,Low Cost Engagement
12779.0,7,20,6426.12,5,5,5,15,High Value - Loyal,2011-11-18 17:10:00,9.0,0,1378.514694641999,0.0,Loyalty / Upsell
12780.0,568,1,337.4,1,1,2,4,Low Value - Likely Churn,,,1,-3.7441935404096878,-3.7441935404096878,No Action
12781.0,33,3,769.23,4,3,3,10,Mid Value - Stable,2011-11-18 15:45:00,9.0,0,103.56119007804864,0.0,Low Cost Engagement
12782.0,119,13,4273.79,3,5,5,13,High Value - Loyal,2011-12-05 09:16:00,25.0,0,1358.0677708016894,0.0,Loyalty / Upsell
12783.0,2,7,1203.29,5,4,4,13,High Value - Loyal,2011-12-07 15:56:00,28.0,0,2030.3367694661438,0.0,Loyalty / Upsell
12784.0,498,1,1230.33,1,1,4,6,Low Value - Likely Churn,2011-11-30 15:38:00,21.0,0,238.18534226592146,0.0,Low Cost Engagement
12785.0,333,4,1085.55,2,3,3,8,Mid Value - Stable,2011-12-07 12:46:00,27.0,0,188.41166317247735,0.0,Low Cost Engagement
12786.0,579,1,728.5,1,1,3,5,Low Value - Likely Churn,,,1,-3.6826155527597755,-3.6826155527597755,No Action
