Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,last_purchase_post,days_until_next_purchase,churned
12704.0,5,6,1827.75,5,4,4,13,High Value - Loyal,2011-12-02 13:15:00,23.0,0
12705.0,11,19,10659.3,5,5,5,15,High Value - Loyal,2011-11-24 13:17:00,15.0,0
12706.0,651,1,-91.89,1,1,1,3,Low Value - Likely Churn,,,1
12707.0,261,1,603.42,2,1,3,6,Low Value - Likely Churn,,,1
12708.0,2,29,5085.16,5,5,5,15,High Value - Loyal,2011-11-10 09:52:00,0.0,0
12709.0,12,53,29435.16,5,5,5,15,High Value - Loyal,2011-12-06 16:42:00,27.0,0
12710.0,66,4,1130.57,3,3,4,10,Mid Value - Stable,,,1
12711.0,581,2,1339.05,1,2,4,7,Mid Value - Stable,,,1
12712.0,18,26,6772.01,5,5,5,15,High Value - Loyal,2011-11-17 09:15:00,7.0,0
12714.0,76,11,12774.55,3,5,5,13,High Value - Loyal,2011-11-30 15:43:00,21.0,0
12715.0,75,1,353.86,3,1,2,6,Low Value - Likely Churn,,,1
12716.0,102,1,677.9,3,1,3,7,Mid Value - Stable,2011-12-06 08:55:00,26.0,0
12717.0,120,4,1258.91,3,3,4,10,Mid Value - Stable,,,1
12718.0,40,1,238.25,4,1,1,6,New / Low Engagement,,,1
12719.0,29,2,246.75,4,2,1,7,New / Low Engagement,2011-12-04 13:45:00,25.0,0
12720.0,9,37,6820.31,5,5,5,15,High Value - Loyal,2011-12-07 08:03:00,27.0,0
12721.0,1,10,3906.68,5,5,5,15,High Value - Loyal,,,1
12722.0,54,6,904.33,4,4,3,11,Mid Value - Stable,,,1
12723.0,34,2,299.41,4,2,2,8,New / Low Engagement,2011-12-06 10:19:00,26.0,0
12724.0,51,6,2109.28,4,4,4,12,Mid Value - Stable,2011-12-04 16:02:00,25.0,0
12725.0,340,4,2694.56,2,3,4,9,Mid Value - Stable,,,1
12726.0,55,10,3230.14,4,5,5,14,High Value - Loyal,2011-11-11 13:35:00,2.0,0
12727.0,64,11,5003.53,3,5,5,13,High Value - Loyal,2011-11-29 11:46:00,19.0,0
12728.0,40,5,1070.17,4,4,3,11,Mid Value - Stable,,,1
12729.0,83,1,453.01,3,1,2,6,Low Value - Likely Churn,,,1
12730.0,491,1,829.25,1,1,3,5,Low Value - Likely Churn,,,1
12731.0,20,18,24175.69,5,5,5,15,High Value - Loyal,2011-11-16 11:59:00,6.0,0
12732.0,149,1,236.26,3,1,1,5,Low Value - Likely Churn,,,1
12733.0,203,6,2326.82,3,4,4,11,Mid Value - Stable,,,1
12734.0,322,3,639.65,2,3,3,8,Mid Value - Stable,,,1
12735.0,284,2,779.5699999999999,2,2,3,7,Mid Value - Stable,,,1
12736.0,302,1,234.0,2,1,1,4,Low Value - Likely Churn,,,1
12737.0,468,2,3710.5,1,2,5,8,Mid Value - Stable,,,1
12738.0,341,1,310.7,2,1,2,5,Low Value - Likely Churn,,,1
12739.0,47,4,2726.73,4,3,5,12,Mid Value - Stable,,,1
12740.0,33,1,427.6,4,1,2,7,New / Low Engagement,,,1
12741.0,498,2,406.07,1,2,2,5,Low Value - Likely Churn,,,1
12742.0,569,2,1185.02,1,2,4,7,Mid Value - Stable,,,1
12743.0,103,2,546.43,3,2,2,7,Mid Value - Stable,,,1
12744.0,21,14,13158.16,4,5,5,14,High Value - Loyal,,,1
12745.0,456,3,925.41,1,3,3,7,Mid Value - Stable,,,1
12746.0,497,3,230.85,1,3,1,5,Low Value - Likely Churn,,,1
12747.0,36,30,8413.36,4,5,5,14,High Value - Loyal,2011-12-07 14:34:00,28.0,0
12748.0,0,316,40997.72,5,5,5,15,High Value - Loyal,2011-12-09 12:20:00,29.0,0
12749.0,83,14,4992.84,3,5,5,13,High Value - Loyal,2011-12-06 09:56:00,26.0,0
12750.0,98,1,275.88,3,1,2,6,Low Value - Likely Churn,,,1
12751.0,414,1,268.27,1,1,2,4,Low Value - Likely Churn,,,1
12752.0,50,1,4366.78,4,1,5,10,New / Low Engagement,,,1
12753.0,78,9,16332.46,3,4,5,12,Mid Value - Stable,2011-12-06 11:40:00,26.0,0
12754.0,205,5,2949.12,3,4,5,12,Mid Value - Stable,,,1
12755.0,219,22,6406.349999999999,2,5,5,12,High Value - At Risk,,,1
12756.0,56,1,112.07999999999998,4,1,1,6,New / Low Engagement,,,1
12757.0,20,16,3532.2,5,5,5,15,High Value - Loyal,2011-11-24 12:30:00,14.0,0
12758.0,86,8,9779.0,3,4,5,12,Mid Value - Stable,,,1
12759.0,21,8,5020.74,4,4,5,13,High Value - Loyal,,,1
12760.0,425,1,347.8,1,1,2,4,Low Value - Likely Churn,,,1
12761.0,427,2,782.95,1,2,3,6,Low Value - Likely Churn,,,1
12763.0,107,2,814.16,3,2,3,8,Mid Value - Stable,,,1
12764.0,286,1,1693.88,2,1,4,7,Mid Value - Stable,,,1
12765.0,441,6,1404.58,1,4,4,9,High Value - At Risk,,,1
12766.0,27,10,9308.0,4,5,5,14,High Value - Loyal,2011-12-06 08:46:00,26.0,0
12767.0,345,1,949.82,2,1,3,6,Low Value - Likely Churn,,,1
12768.0,401,2,3.552713678800501e-15,1,2,1,4,Low Value - Likely Churn,,,1
12769.0,208,1,1143.6,3,1,4,8,Mid Value - Stable,,,1
12770.0,180,7,2975.95,3,4,5,12,Mid Value - Stable,,,1
12771.0,434,2,262.5,1,2,2,5,Low Value - Likely Churn,,,1
12772.0,29,1,892.47,4,1,3,8,New / Low Engagement,,,1
12773.0,533,2,1.7763568394002505e-15,1,2,1,4,Low Value - Likely Churn,,,1
12774.0,505,1,98.7,1,1,1,3,Low Value - Likely Churn,,,1
12775.0,159,7,1429.96,3,4,4,11,Mid Value - Stable,2011-11-22 16:33:00,13.0,0
12776.0,637,1,55.5,1,1,1,3,Low Value - Likely Churn,,,1
12777.0,427,1,519.45,1,1,2,4,Low Value - Likely Churn,,,1
12778.0,32,8,1617.44,4,4,4,12,Mid Value - Stable,2011-11-20 11:39:00,10.0,0
12779.0,7,20,6426.12,5,5,5,15,High Value - Loyal,2011-11-18 17:10:00,9.0,0
12780.0,568,1,337.4,1,1,2,4,Low Value - Likely Churn,,,1
12781.0,33,3,769.23,4,3,3,10,Mid Value - Stable,2011-11-18 15:45:00,9.0,0
12782.0,119,13,4273.79,3,5,5,13,High Value - Loyal,2011-12-05 09:16:00,25.0,0
12783.0,2,7,1203.29,5,4,4,13,High Value - Loyal,2011-12-07 15:56:00,28.0,0
12784.0,498,1,1230.33,1,1,4,6,Low Value - Likely Churn,2011-11-30 15:38:00,21.0,0
12785.0,333,4,1085.55,2,3,3,8,Mid Value - Stable,2011-12-07 12:46:00,27.0,0
12786.0,579,1,728.5,1,1,3,5,Low Value - Likely Churn,,,1
12787.0,61,4,740.18,4,3,3,10,Mid Value - Stable,2011-11-30 08:44:00,20.0,0
12788.0,432,4,444.9,1,3,2,6,Low Value - Likely Churn,,,1
12789.0,34,3,273.35,4,3,2,9,Mid Value - Stable,,,1
12790.0,161,3,563.45,3,3,3,9,Mid Value - Stable,,,1
12791.0,343,8,777.75,2,4,3,9,High Value - At Risk,,,1
12792.0,226,3,813.88,2,3,3,8,Mid Value - Stable,,,1
12793.0,304,3,1017.33,2,3,3,8,Mid Value - Stable,,,1
12794.0,22,2,860.41,4,2,3,9,New / Low Engagement,,,1
12796.0,597,1,381.0,1,1,2,4,Low Value - Likely Churn,,,1
12797.0,329,6,725.46,2,4,3,9,High Value - At Risk,,,1
12798.0,13,3,4859.33,5,3,5,13,High Value - Loyal,2011-11-29 15:52:00,20.0,0
12799.0,498,1,219.35,1,1,1,3,Low Value - Likely Churn,,,1
12800.0,439,3,584.25,1,3,3,7,Mid Value - Stable,,,1
12801.0,447,2,1031.87,1,2,3,6,Low Value - Likely Churn,,,1
12802.0,153,9,2350.42,3,4,4,11,Mid Value - Stable,,,1
12803.0,362,1,1092.81,2,1,3,6,Low Value - Likely Churn,,,1
12804.0,435,2,327.02,1,2,2,5,Low Value - Likely Churn,,,1
12805.0,351,4,1434.95,2,3,4,9,Mid Value - Stable,,,1
12806.0,404,4,2878.96,1,3,5,9,Mid Value - Stable,,,1
12807.0,352,3,269.95,2,3,2,7,Mid Value - Stable,,,1
12808.0,6,5,906.1,5,4,3,12,Mid Value - Stable,,,1
12809.0,137,8,1705.34,3,4,4,11,Mid Value - Stable,,,1
12810.0,504,2,534.99,1,2,2,5,Low Value - Likely Churn,,,1
12811.0,230,5,1033.9,2,4,3,9,High Value - At Risk,,,1
12812.0,14,1,229.64,5,1,1,7,New / Low Engagement,,,1
12813.0,471,3,1687.8,1,3,4,8,Mid Value - Stable,,,1
12814.0,71,1,125.92,3,1,1,5,Low Value - Likely Churn,,,1
12815.0,117,2,1063.46,3,2,3,8,Mid Value - Stable,,,1
12816.0,65,2,572.2,3,2,3,8,Mid Value - Stable,,,1
12817.0,250,3,690.98,2,3,3,8,Mid Value - Stable,,,1
12818.0,147,2,1517.88,3,2,4,9,Mid Value - Stable,,,1
12819.0,427,1,540.52,1,1,2,4,Low Value - Likely Churn,,,1
12820.0,13,12,2437.59,5,5,4,14,High Value - Loyal,2011-12-06 15:12:00,27.0,0
12821.0,183,2,220.8,3,2,1,6,Low Value - Likely Churn,,,1
12822.0,40,3,918.98,4,3,3,10,Mid Value - Stable,,,1
12823.0,44,18,6501.5,4,5,5,14,High Value - Loyal,,,1
12824.0,29,1,397.12,4,1,2,7,New / Low Engagement,,,1
12825.0,490,2,518.63,1,2,2,5,Low Value - Likely Churn,,,1
12826.0,41,13,2506.59,4,5,4,13,High Value - Loyal,2011-12-07 10:25:00,27.0,0
12827.0,2,2,318.7,5,2,2,9,New / Low Engagement,2011-12-04 12:17:00,24.0,0
12828.0,35,4,661.3100000000001,4,3,3,10,Mid Value - Stable,2011-12-07 08:45:00,27.0,0
12829.0,291,4,345.35,2,3,2,7,Mid Value - Stable,,,1
12830.0,7,7,6748.4,5,4,5,14,High Value - Loyal,,,1
12831.0,231,3,451.11,2,3,2,7,Mid Value - Stable,,,1
12832.0,1,2,383.03,5,2,2,9,New / Low Engagement,,,1
12833.0,114,1,417.38,3,1,2,6,Low Value - Likely Churn,,,1
12834.0,252,1,312.38,2,1,2,5,Low Value - Likely Churn,,,1
12835.0,387,49,6018.67,2,5,5,12,High Value - At Risk,,,1
12836.0,28,17,6546.47,4,5,5,14,High Value - Loyal,,,1
12837.0,142,2,688.41,3,2,3,8,Mid Value - Stable,,,1
12838.0,3,12,3376.03,5,5,5,15,High Value - Loyal,,,1
12839.0,12,27,8104.76,5,5,5,15,High Value - Loyal,2011-12-07 12:33:00,27.0,0
12840.0,113,11,4013.87,3,5,5,13,High Value - Loyal,,,1
12841.0,13,38,6950.03,5,5,5,15,High Value - Loyal,2011-12-05 11:13:00,25.0,0
12842.0,39,4,1917.99,4,3,4,11,Mid Value - Stable,,,1
12843.0,35,34,6345.61,4,5,5,14,High Value - Loyal,,,1
12844.0,99,3,497.52,3,3,2,8,Mid Value - Stable,2011-11-10 13:31:00,1.0,0
12845.0,236,4,354.09,2,3,2,7,Mid Value - Stable,,,1
12846.0,651,1,15.58,1,1,1,3,Low Value - Likely Churn,,,1
12847.0,357,1,765.36,2,1,3,6,Low Value - Likely Churn,2011-11-17 13:16:00,8.0,0
12848.0,645,1,208.0,1,1,1,3,Low Value - Likely Churn,,,1
12849.0,0,6,3090.56,5,4,5,14,High Value - Loyal,,,1
12850.0,415,1,330.0,1,1,2,4,Low Value - Likely Churn,,,1
12851.0,66,2,284.13,3,2,2,7,Mid Value - Stable,,,1
12852.0,259,2,299.75,2,2,2,6,Low Value - Likely Churn,,,1
12853.0,77,16,3728.5,3,5,5,13,High Value - Loyal,,,1
12854.0,48,11,2922.37,4,5,5,14,High Value - Loyal,,,1
12855.0,342,4,650.9399999999999,2,3,3,8,Mid Value - Stable,,,1
12856.0,8,4,1340.57,5,3,4,12,Mid Value - Stable,2011-12-02 10:52:00,22.0,0
12857.0,180,7,3684.25,3,4,5,12,Mid Value - Stable,,,1
12858.0,352,2,151.73,2,2,1,5,Low Value - Likely Churn,,,1
12859.0,428,1,575.1,1,1,3,5,Low Value - Likely Churn,,,1
12860.0,662,1,55.47,1,1,1,3,Low Value - Likely Churn,,,1
12861.0,589,1,68.25,1,1,1,3,Low Value - Likely Churn,,,1
12862.0,395,2,1008.32,1,2,3,6,Low Value - Likely Churn,,,1
12863.0,21,7,2775.55,4,4,5,13,High Value - Loyal,,,1
12864.0,107,2,299.57,3,2,2,7,Mid Value - Stable,,,1
12865.0,93,4,2716.46,3,3,5,11,Mid Value - Stable,2011-11-13 14:31:00,4.0,0
12866.0,252,3,1227.35,2,3,4,9,Mid Value - Stable,,,1
12867.0,65,14,6880.66,3,5,5,13,High Value - Loyal,2011-11-13 15:30:00,4.0,0
12868.0,155,8,2247.06,3,4,4,11,Mid Value - Stable,,,1
12869.0,651,1,337.67,1,1,2,4,Low Value - Likely Churn,,,1
12870.0,335,4,1647.15,2,3,4,9,Mid Value - Stable,,,1
12871.0,53,3,744.02,4,3,3,10,Mid Value - Stable,,,1
12872.0,296,13,3678.34,2,5,5,12,High Value - At Risk,,,1
12873.0,251,3,2027.3,2,3,4,9,Mid Value - Stable,,,1
12874.0,354,3,933.42,2,3,3,8,Mid Value - Stable,,,1
12875.0,112,5,1356.99,3,4,4,11,Mid Value - Stable,,,1
12876.0,27,5,4068.59,4,4,5,13,High Value - Loyal,,,1
12877.0,47,18,2579.77,4,5,4,13,High Value - Loyal,2011-12-06 10:30:00,26.0,0
12878.0,205,2,854.99,3,2,3,8,Mid Value - Stable,2011-11-21 14:30:00,12.0,0
12879.0,14,4,552.5699999999999,5,3,2,10,Mid Value - Stable,,,1
12880.0,351,2,640.13,2,2,3,7,Mid Value - Stable,,,1
12881.0,245,1,298.0,2,1,2,5,Low Value - Likely Churn,,,1
12882.0,3,1,471.84,5,1,2,8,New / Low Engagement,2011-11-30 16:18:00,21.0,0
12883.0,58,1,291.63,4,1,2,7,New / Low Engagement,2011-11-15 09:32:00,5.0,0
12884.0,57,1,309.05,4,1,2,7,New / Low Engagement,,,1
12885.0,32,4,1158.27,4,3,4,11,Mid Value - Stable,,,1
12886.0,37,3,1351.09,4,3,4,11,Mid Value - Stable,,,1
12887.0,353,1,222.4,2,1,1,4,Low Value - Likely Churn,,,1
12888.0,183,4,313.77,3,3,2,8,Mid Value - Stable,,,1
12889.0,350,6,365.66,2,4,2,8,High Value - At Risk,,,1
12890.0,356,1,336.8,2,1,2,5,Low Value - Likely Churn,2011-11-15 17:26:00,6.0,0
12891.0,155,12,819.5,3,5,3,11,Mid Value - Stable,,,1
12892.0,366,1,263.38,2,1,2,5,Low Value - Likely Churn,,,1
12893.0,0,1,188.14,5,1,1,7,New / Low Engagement,,,1
12894.0,544,1,157.35,1,1,1,3,Low Value - Likely Churn,,,1
12895.0,11,3,347.3,5,3,2,10,Mid Value - Stable,,,1
12896.0,700,1,-29.75,1,1,1,3,Low Value - Likely Churn,,,1
12897.0,174,4,514.25,3,3,2,8,Mid Value - Stable,,,1
12898.0,433,2,310.96000000000004,1,2,2,5,Low Value - Likely Churn,,,1
12899.0,383,1,366.4,2,1,2,5,Low Value - Likely Churn,,,1
12900.0,391,1,340.33,1,1,2,4,Low Value - Likely Churn,,,1
12901.0,7,32,13862.79,5,5,5,15,High Value - Loyal,2011-12-01 10:07:00,21.0,0
12902.0,234,1,138.68,2,1,1,4,Low Value - Likely Churn,,,1
12903.0,398,1,833.53,1,1,3,5,Low Value - Likely Churn,,,1
12904.0,141,1,244.69,3,1,1,5,Low Value - Likely Churn,2011-11-21 14:34:00,12.0,0
12905.0,546,3,1011.82,1,3,3,7,Mid Value - Stable,,,1
12906.0,47,2,1936.59,4,2,4,10,New / Low Engagement,2011-11-28 09:55:00,18.0,0
12907.0,365,3,440.36,2,3,2,7,Mid Value - Stable,,,1
12908.0,28,7,1272.0,4,4,4,12,Mid Value - Stable,,,1
12909.0,9,13,3034.77,5,5,5,15,High Value - Loyal,,,1
12910.0,33,12,5288.56,4,5,5,14,High Value - Loyal,2011-11-16 14:28:00,7.0,0
12911.0,521,1,1680.47,1,1,4,6,Low Value - Likely Churn,,,1
12912.0,10,1,318.06,5,1,2,8,New / Low Engagement,2011-12-07 08:55:00,27.0,0
12913.0,252,11,5083.62,2,5,5,12,High Value - At Risk,2011-12-05 12:11:00,25.0,0
12914.0,370,1,223.98,2,1,1,4,Low Value - Likely Churn,,,1
12915.0,118,8,1084.85,3,4,3,10,Mid Value - Stable,,,1
12916.0,108,8,4630.22,3,4,5,12,Mid Value - Stable,,,1
12917.0,97,8,4329.5,3,4,5,12,Mid Value - Stable,,,1
12918.0,595,3,-10953.5,1,3,1,5,Low Value - Likely Churn,,,1
12919.0,1,6,744.02,5,4,3,12,Mid Value - Stable,2011-12-01 13:47:00,22.0,0
12920.0,540,3,323.86,1,3,2,6,Low Value - Likely Churn,2011-11-22 15:05:00,13.0,0
12921.0,0,98,31622.66,5,5,5,15,High Value - Loyal,2011-12-06 09:56:00,26.0,0
12922.0,130,1,405.38,3,1,2,6,Low Value - Likely Churn,,,1
12923.0,33,3,789.87,4,3,3,10,Mid Value - Stable,,,1
12924.0,57,14,2423.15,4,5,4,13,High Value - Loyal,,,1
12925.0,44,2,403.59,4,2,2,8,New / Low Engagement,2011-12-05 11:11:00,25.0,0
12926.0,380,4,1548.46,2,3,4,9,Mid Value - Stable,,,1
12927.0,364,1,197.31,2,1,1,4,Low Value - Likely Churn,,,1
12928.0,4,12,4304.89,5,5,5,15,High Value - Loyal,,,1
12929.0,91,2,105.1,3,2,1,6,Low Value - Likely Churn,,,1
12930.0,47,4,409.9,4,3,2,9,Mid Value - Stable,,,1
12931.0,36,66,64733.97,4,5,5,14,High Value - Loyal,2011-11-18 12:39:00,8.0,0
12932.0,508,8,1698.56,1,4,4,9,High Value - At Risk,,,1
12933.0,140,10,1377.24,3,5,4,12,Mid Value - Stable,2011-11-15 16:38:00,6.0,0
12934.0,706,1,181.65,1,1,1,3,Low Value - Likely Churn,,,1
12935.0,79,16,3556.65,3,5,5,13,High Value - Loyal,2011-12-07 17:25:00,28.0,0
12936.0,47,1,798.46,4,1,3,8,New / Low Engagement,2011-11-22 17:32:00,13.0,0
12937.0,40,8,2419.78,4,4,4,12,Mid Value - Stable,2011-11-24 15:05:00,15.0,0
12939.0,33,20,25264.8,4,5,5,14,High Value - Loyal,,,1
12940.0,15,4,876.29,5,3,3,11,Mid Value - Stable,,,1
12941.0,693,1,377.49,1,1,2,4,Low Value - Likely Churn,,,1
12942.0,100,3,942.65,3,3,3,9,Mid Value - Stable,,,1
12943.0,270,4,489.0,2,3,2,7,Mid Value - Stable,,,1
12944.0,5,2,604.51,5,2,3,10,New / Low Engagement,,,1
12945.0,257,2,900.11,2,2,3,7,Mid Value - Stable,,,1
12946.0,406,1,324.45,1,1,2,4,Low Value - Likely Churn,,,1
12947.0,113,11,1711.33,3,5,4,12,Mid Value - Stable,,,1
12948.0,13,9,2096.24,5,4,4,13,High Value - Loyal,2011-11-23 17:10:00,14.0,0
12949.0,0,28,15391.0,5,5,5,15,High Value - Loyal,,,1
12951.0,132,19,2852.13,3,5,5,13,High Value - Loyal,2011-12-01 12:14:00,21.0,0
12952.0,12,3,1090.06,5,3,3,11,Mid Value - Stable,2011-12-04 10:35:00,24.0,0
12953.0,491,1,498.96,1,1,2,4,Low Value - Likely Churn,2011-11-30 09:24:00,20.0,0
12954.0,608,1,162.45,1,1,1,3,Low Value - Likely Churn,,,1
12955.0,7,11,3085.02,5,5,5,15,High Value - Loyal,2011-12-08 16:29:00,29.0,0
12956.0,275,4,521.89,2,3,2,7,Mid Value - Stable,,,1
12957.0,37,18,7261.5,4,5,5,14,High Value - Loyal,2011-12-05 16:32:00,26.0,0
12958.0,369,2,539.49,2,2,2,6,Low Value - Likely Churn,,,1
12959.0,453,2,133.35,1,2,1,4,Low Value - Likely Churn,,,1
12960.0,383,4,1322.07,2,3,4,9,Mid Value - Stable,,,1
12961.0,348,1,211.99,2,1,1,4,Low Value - Likely Churn,,,1
12962.0,82,1,170.54000000000002,3,1,1,5,Low Value - Likely Churn,2011-12-02 15:55:00,23.0,0
12963.0,22,9,2381.09,4,4,4,12,Mid Value - Stable,2011-12-01 12:55:00,22.0,0
12964.0,406,1,132.24,1,1,1,3,Low Value - Likely Churn,,,1
12965.0,58,1,771.91,4,1,3,8,New / Low Engagement,,,1
12967.0,271,4,4276.97,2,3,5,10,Mid Value - Stable,2011-12-06 14:19:00,27.0,0
12968.0,81,1,135.95,3,1,1,5,Low Value - Likely Churn,,,1
12969.0,572,1,122.45,1,1,1,3,Low Value - Likely Churn,,,1
12970.0,291,8,1096.53,2,4,3,9,High Value - At Risk,2011-12-02 14:30:00,23.0,0
12971.0,1,107,13565.19,5,5,5,15,High Value - Loyal,2011-12-06 12:20:00,26.0,0
12972.0,383,6,1115.95,2,4,3,9,High Value - At Risk,,,1
12973.0,383,1,385.55,2,1,2,5,Low Value - Likely Churn,,,1
12974.0,167,2,408.95,3,2,2,7,Mid Value - Stable,,,1
12975.0,399,8,1993.99,1,4,4,9,High Value - At Risk,,,1
12976.0,181,8,3156.38,3,4,5,12,Mid Value - Stable,,,1
12977.0,125,4,517.63,3,3,2,8,Mid Value - Stable,,,1
12978.0,354,6,2496.07,2,4,4,10,High Value - At Risk,,,1
12979.0,698,2,479.54,1,2,2,5,Low Value - Likely Churn,,,1
12980.0,125,26,15909.39,3,5,5,13,High Value - Loyal,,,1
12981.0,102,1,187.18,3,1,1,5,Low Value - Likely Churn,2011-11-10 12:00:00,0.0,0
12982.0,209,17,2562.12,3,5,4,12,Mid Value - Stable,,,1
12983.0,567,1,490.08,1,1,2,4,Low Value - Likely Churn,,,1
12986.0,372,12,1991.59,2,5,4,11,High Value - At Risk,,,1
12987.0,43,6,1298.51,4,4,4,12,Mid Value - Stable,,,1
12988.0,261,1,535.32,2,1,2,5,Low Value - Likely Churn,,,1
12989.0,23,35,12423.91,4,5,5,14,High Value - Loyal,2011-12-06 15:28:00,27.0,0
12990.0,0,7,955.5,5,4,3,12,Mid Value - Stable,,,1
12991.0,81,2,564.62,3,2,3,8,Mid Value - Stable,2011-11-16 15:34:00,7.0,0
12992.0,694,1,93.35,1,1,1,3,Low Value - Likely Churn,,,1
12993.0,90,9,1148.9,3,4,4,11,Mid Value - Stable,2011-11-16 15:49:00,7.0,0
12994.0,77,4,573.27,3,3,3,9,Mid Value - Stable,2011-12-05 15:43:00,26.0,0
12995.0,47,2,200.72,4,2,1,7,New / Low Engagement,,,1
12996.0,345,1,355.5,2,1,2,5,Low Value - Likely Churn,,,1
12997.0,55,15,1754.61,4,5,4,13,High Value - Loyal,2011-11-17 15:47:00,8.0,0
12998.0,462,4,897.38,1,3,3,7,Mid Value - Stable,,,1
12999.0,165,3,455.88,3,3,2,8,Mid Value - Stable,,,1
13000.0,76,5,965.0,3,4,3,10,Mid Value - Stable,,,1
13001.0,127,35,22932.65,3,5,5,13,High Value - Loyal,2011-12-05 14:51:00,26.0,0
13002.0,287,3,414.13,2,3,2,7,Mid Value - Stable,,,1
13003.0,75,3,149.05,3,3,1,7,Mid Value - Stable,,,1
13004.0,5,44,10482.01,5,5,5,15,High Value - Loyal,2011-11-28 11:27:00,18.0,0
13005.0,143,6,935.03,3,4,3,10,Mid Value - Stable,,,1
13006.0,25,1,81.57,4,1,1,6,New / Low Engagement,,,1
13007.0,549,1,175.25,1,1,1,3,Low Value - Likely Churn,,,1
13008.0,292,7,543.28,2,4,2,8,High Value - At Risk,,,1
13009.0,642,1,234.0,1,1,1,3,Low Value - Likely Churn,,,1
13010.0,343,2,330.12,2,2,2,6,Low Value - Likely Churn,,,1
13011.0,341,1,101.1,2,1,1,4,Low Value - Likely Churn,,,1
13012.0,47,11,2150.1800000000003,4,5,4,13,High Value - Loyal,2011-11-30 13:05:00,21.0,0
13013.0,5,29,12009.07,5,5,5,15,High Value - Loyal,2011-12-08 15:01:00,29.0,0
13014.0,1,15,4611.23,5,5,5,15,High Value - Loyal,2011-12-07 09:24:00,27.0,0
13015.0,22,14,6465.72,4,5,5,14,High Value - Loyal,,,1
13016.0,42,3,789.89,4,3,3,10,Mid Value - Stable,,,1
13018.0,0,33,8958.11,5,5,5,15,High Value - Loyal,2011-11-23 13:28:00,14.0,0
13019.0,348,8,1212.95,2,4,4,10,High Value - At Risk,,,1
13020.0,517,5,606.96,1,4,3,8,High Value - At Risk,,,1
13021.0,7,22,4088.38,5,5,5,15,High Value - Loyal,2011-12-05 16:37:00,26.0,0
13022.0,399,1,65.3,1,1,1,3,Low Value - Likely Churn,,,1
13023.0,33,3,1449.03,4,3,4,11,Mid Value - Stable,,,1
13024.0,433,3,535.42,1,3,2,6,Low Value - Likely Churn,,,1
13025.0,701,1,323.39,1,1,2,4,Low Value - Likely Churn,,,1
13026.0,1,10,1512.22,5,5,4,14,High Value - Loyal,2011-12-08 16:58:00,29.0,0
13027.0,83,23,17148.0,3,5,5,13,High Value - Loyal,,,1
13028.0,8,2,354.3,5,2,2,9,New / Low Engagement,2011-11-17 11:10:00,7.0,0
13029.0,0,5,1927.3,5,4,4,13,High Value - Loyal,,,1
13030.0,337,1,855.48,2,1,3,6,Low Value - Likely Churn,2011-11-28 14:30:00,19.0,0
13031.0,376,5,3419.27,2,4,5,11,High Value - At Risk,,,1
13032.0,8,11,2817.59,5,5,5,15,High Value - Loyal,,,1
13033.0,326,2,220.55,2,2,1,5,Low Value - Likely Churn,,,1
13034.0,24,3,922.68,4,3,3,10,Mid Value - Stable,,,1
13035.0,27,4,1328.95,4,3,4,11,Mid Value - Stable,,,1
13036.0,654,1,307.1,1,1,2,4,Low Value - Likely Churn,,,1
13037.0,107,16,3842.55,3,5,5,13,High Value - Loyal,,,1
13038.0,49,3,908.46,4,3,3,10,Mid Value - Stable,,,1
13039.0,553,4,1010.73,1,3,3,7,Mid Value - Stable,,,1
13040.0,2,1,303.25,5,1,2,8,New / Low Engagement,2011-12-01 10:38:00,21.0,0
13041.0,420,4,799.13,1,3,3,7,Mid Value - Stable,,,1
13042.0,553,4,1522.79,1,3,4,8,Mid Value - Stable,,,1
13043.0,223,2,471.57,2,2,2,6,Low Value - Likely Churn,,,1
13044.0,260,13,4824.2,2,5,5,12,High Value - At Risk,,,1
13045.0,68,3,808.92,3,3,3,9,Mid Value - Stable,,,1
13046.0,0,3,949.25,5,3,3,11,Mid Value - Stable,,,1
13047.0,1,42,8466.72,5,5,5,15,High Value - Loyal,,,1
13048.0,82,12,3574.3,3,5,5,13,High Value - Loyal,2011-11-25 13:23:00,16.0,0
13049.0,33,5,1384.14,4,4,4,12,Mid Value - Stable,,,1
13050.0,4,54,11124.94,5,5,5,15,High Value - Loyal,2011-11-30 17:28:00,21.0,0
13051.0,548,2,155.8,1,2,1,4,Low Value - Likely Churn,,,1
13052.0,181,7,3168.53,3,4,5,12,Mid Value - Stable,,,1
13053.0,591,1,127.65,1,1,1,3,Low Value - Likely Churn,,,1
13054.0,651,1,-14.0,1,1,1,3,Low Value - Likely Churn,,,1
13055.0,33,6,2292.51,4,4,4,12,Mid Value - Stable,,,1
13056.0,520,1,209.48,1,1,1,3,Low Value - Likely Churn,,,1
13057.0,499,4,540.74,1,3,2,6,Low Value - Likely Churn,,,1
13058.0,27,2,137.70000000000002,4,2,1,7,New / Low Engagement,2011-11-15 12:43:00,5.0,0
13059.0,219,12,2272.62,2,5,4,11,High Value - At Risk,,,1
13060.0,223,1,307.53,2,1,2,5,Low Value - Likely Churn,,,1
13061.0,41,1,248.61,4,1,1,6,New / Low Engagement,,,1
13062.0,160,1,346.98,3,1,2,6,Low Value - Likely Churn,,,1
