Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
12801.0,447,2,1031.87,1,2,3,6,Low Value - Likely Churn
12802.0,153,9,2350.42,3,4,4,11,Mid Value - Stable
12803.0,362,1,1092.81,2,1,3,6,Low Value - Likely Churn
12804.0,435,2,327.02,1,2,2,5,Low Value - Likely Churn
12805.0,351,4,1434.95,2,3,4,9,Mid Value - Stable
12806.0,404,4,2878.96,1,3,5,9,Mid Value - Stable
12807.0,352,3,269.95,2,3,2,7,Mid Value - Stable
12808.0,6,5,906.1,5,4,3,12,Mid Value - Stable
12809.0,137,8,1705.34,3,4,4,11,Mid Value - Stable
12810.0,504,2,534.99,1,2,2,5,Low Value - Likely Churn
12811.0,230,5,1033.9,2,4,3,9,High Value - At Risk
12812.0,14,1,229.64000000000001,5,1,1,7,New / Low Engagement
12813.0,471,3,1687.8,1,3,4,8,Mid Value - Stable
12814.0,71,1,125.92,3,1,1,5,Low Value - Likely Churn
12815.0,117,2,1063.46,3,2,3,8,Mid Value - Stable
12816.0,65,2,572.2,3,2,3,8,Mid Value - Stable
12817.0,250,3,690.98,2,3,3,8,Mid Value - Stable
12818.0,147,2,1517.88,3,2,4,9,Mid Value - Stable
12819.0,427,1,540.52,1,1,2,4,Low Value - Likely Churn
12820.0,13,12,2437.59,5,5,4,14,High Value - Loyal
12821.0,183,2,220.8,3,2,1,6,Low Value - Likely Churn
12822.0,40,3,918.98,4,3,3,10,Mid Value - Stable
12823.0,44,18,6501.5,4,5,5,14,High Value - Loyal
12824.0,29,1,397.12,4,1,2,7,New / Low Engagement
12825.0,490,2,518.63,1,2,2,5,Low Value - Likely Churn
12826.0,41,13,2506.59,4,5,4,13,High Value - Loyal
12827.0,2,2,318.7,5,2,2,9,New / Low Engagement
12828.0,35,4,661.3100000000001,4,3,3,10,Mid Value - Stable
12829.0,291,4,345.35,2,3,2,7,Mid Value - Stable
12830.0,7,7,6748.4,5,4,5,14,High Value - Loyal
12831.0,231,3,451.11,2,3,2,7,Mid Value - Stable
12832.0,1,2,383.03,5,2,2,9,New / Low Engagement
12833.0,114,1,417.38,3,1,2,6,Low Value - Likely Churn
12834.0,252,1,312.38,2,1,2,5,Low Value - Likely Churn
12835.0,387,49,6018.67,2,5,5,12,High Value - At Risk
12836.0,28,17,6546.47,4,5,5,14,High Value - Loyal
12837.0,142,2,688.41,3,2,3,8,Mid Value - Stable
12838.0,3,12,3376.03,5,5,5,15,High Value - Loyal
12839.0,12,27,8104.76,5,5,5,15,High Value - Loyal
12840.0,113,11,4013.87,3,5,5,13,High Value - Loyal
12841.0,13,38,6950.03,5,5,5,15,High Value - Loyal
12842.0,39,4,1917.99,4,3,4,11,Mid Value - Stable
12843.0,35,34,6345.61,4,5,5,14,High Value - Loyal
12844.0,99,3,497.52,3,3,2,8,Mid Value - Stable
12845.0,236,4,354.09,2,3,2,7,Mid Value - Stable
12846.0,651,1,15.58,1,1,1,3,Low Value - Likely Churn
12847.0,357,1,765.36,2,1,3,6,Low Value - Likely Churn
12848.0,645,1,208.0,1,1,1,3,Low Value - Likely Churn
12849.0,0,6,3090.56,5,4,5,14,High Value - Loyal
12850.0,415,1,330.0,1,1,2,4,Low Value - Likely Churn
12851.0,66,2,284.13,3,2,2,7,Mid Value - Stable
12852.0,259,2,299.75,2,2,2,6,Low Value - Likely Churn
12853.0,77,16,3728.5,3,5,5,13,High Value - Loyal
12854.0,48,11,2922.37,4,5,5,14,High Value - Loyal
12855.0,342,4,650.9399999999999,2,3,3,8,Mid Value - Stable
12856.0,8,4,1340.57,5,3,4,12,Mid Value - Stable
12857.0,180,7,3684.25,3,4,5,12,Mid Value - Stable
12858.0,352,2,151.73,2,2,1,5,Low Value - Likely Churn
12859.0,428,1,575.1,1,1,3,5,Low Value - Likely Churn
12860.0,662,1,55.47,1,1,1,3,Low Value - Likely Churn
12861.0,589,1,68.25,1,1,1,3,Low Value - Likely Churn
12862.0,395,2,1008.3199999999999,1,2,3,6,Low Value - Likely Churn
12863.0,21,7,2775.5499999999997,4,4,5,13,High Value - Loyal
12864.0,107,2,299.57,3,2,2,7,Mid Value - Stable
12865.0,93,4,2716.46,3,3,5,11,Mid Value - Stable
12866.0,252,3,1227.35,2,3,4,9,Mid Value - Stable
12867.0,65,14,6880.66,3,5,5,13,High Value - Loyal
12868.0,155,8,2247.06,3,4,4,11,Mid Value - Stable
12869.0,651,1,337.66999999999996,1,1,2,4,Low Value - Likely Churn
12870.0,335,4,1647.15,2,3,4,9,Mid Value - Stable
12871.0,53,3,744.02,4,3,3,10,Mid Value - Stable
12872.0,296,13,3678.34,2,5,5,12,High Value - At Risk
12873.0,251,3,2027.3,2,3,4,9,Mid Value - Stable
12874.0,354,3,933.42,2,3,3,8,Mid Value - Stable
12875.0,112,5,1356.99,3,4,4,11,Mid Value - Stable
12876.0,27,5,4068.59,4,4,5,13,High Value - Loyal
12877.0,47,18,2579.77,4,5,4,13,High Value - Loyal
12878.0,205,2,854.99,3,2,3,8,Mid Value - Stable
12879.0,14,4,552.5699999999999,5,3,2,10,Mid Value - Stable
12880.0,351,2,640.13,2,2,3,7,Mid Value - Stable
12881.0,245,1,298.0,2,1,2,5,Low Value - Likely Churn
12882.0,3,1,471.84000000000003,5,1,2,8,New / Low Engagement
12883.0,58,1,291.63,4,1,2,7,New / Low Engagement
12884.0,57,1,309.05,4,1,2,7,New / Low Engagement
12885.0,32,4,1158.27,4,3,4,11,Mid Value - Stable
12886.0,37,3,1351.09,4,3,4,11,Mid Value - Stable
12887.0,353,1,222.4,2,1,1,4,Low Value - Likely Churn
12888.0,183,4,313.77,3,3,2,8,Mid Value - Stable
12889.0,350,6,365.66,2,4,2,8,High Value - At Risk
12890.0,356,1,336.8,2,1,2,5,Low Value - Likely Churn
12891.0,155,12,819.5,3,5,3,11,Mid Value - Stable
12892.0,366,1,263.38,2,1,2,5,Low Value - Likely Churn
12893.0,0,1,188.14,5,1,1,7,New / Low Engagement
12894.0,544,1,157.35,1,1,1,3,Low Value - Likely Churn
12895.0,11,3,347.3,5,3,2,10,Mid Value - Stable
12896.0,700,1,-29.75,1,1,1,3,Low Value - Likely Churn
12897.0,174,4,514.25,3,3,2,8,Mid Value - Stable
12898.0,433,2,310.96000000000004,1,2,2,5,Low Value - Likely Churn
12899.0,383,1,366.4,2,1,2,5,Low Value - Likely Churn
12900.0,391,1,340.33,1,1,2,4,Low Value - Likely Churn
12901.0,7,32,13862.789999999999,5,5,5,15,High Value - Loyal
12902.0,234,1,138.68,2,1,1,4,Low Value - Likely Churn
12903.0,398,1,833.53,1,1,3,5,Low Value - Likely Churn
12904.0,141,1,244.69,3,1,1,5,Low Value - Likely Churn
12905.0,546,3,1011.82,1,3,3,7,Mid Value - Stable
12906.0,47,2,1936.5900000000001,4,2,4,10,New / Low Engagement
12907.0,365,3,440.36,2,3,2,7,Mid Value - Stable
12908.0,28,7,1272.0,4,4,4,12,Mid Value - Stable
12909.0,9,13,3034.77,5,5,5,15,High Value - Loyal
12910.0,33,12,5288.56,4,5,5,14,High Value - Loyal
12911.0,521,1,1680.47,1,1,4,6,Low Value - Likely Churn
12912.0,10,1,318.06,5,1,2,8,New / Low Engagement
12913.0,252,11,5083.62,2,5,5,12,High Value - At Risk
12914.0,370,1,223.98,2,1,1,4,Low Value - Likely Churn
12915.0,118,8,1084.85,3,4,3,10,Mid Value - Stable
12916.0,108,8,4630.22,3,4,5,12,Mid Value - Stable
12917.0,97,8,4329.5,3,4,5,12,Mid Value - Stable
12918.0,595,3,-10953.5,1,3,1,5,Low Value - Likely Churn
12919.0,1,6,744.02,5,4,3,12,Mid Value - Stable
12920.0,540,3,323.86,1,3,2,6,Low Value - Likely Churn
12921.0,0,98,31622.66,5,5,5,15,High Value - Loyal
12922.0,130,1,405.38,3,1,2,6,Low Value - Likely Churn
12923.0,33,3,789.87,4,3,3,10,Mid Value - Stable
12924.0,57,14,2423.15,4,5,4,13,High Value - Loyal
12925.0,44,2,403.59,4,2,2,8,New / Low Engagement
12926.0,380,4,1548.46,2,3,4,9,Mid Value - Stable
12927.0,364,1,197.31,2,1,1,4,Low Value - Likely Churn
12928.0,4,12,4304.89,5,5,5,15,High Value - Loyal
12929.0,91,2,105.1,3,2,1,6,Low Value - Likely Churn
12930.0,47,4,409.9,4,3,2,9,Mid Value - Stable
12931.0,36,66,64733.97,4,5,5,14,High Value - Loyal
12932.0,508,8,1698.56,1,4,4,9,High Value - At Risk
12933.0,140,10,1377.24,3,5,4,12,Mid Value - Stable
12934.0,706,1,181.65,1,1,1,3,Low Value - Likely Churn
12935.0,79,16,3556.65,3,5,5,13,High Value - Loyal
12936.0,47,1,798.46,4,1,3,8,New / Low Engagement
12937.0,40,8,2419.78,4,4,4,12,Mid Value - Stable
12939.0,33,20,25264.8,4,5,5,14,High Value - Loyal
12940.0,15,4,876.29,5,3,3,11,Mid Value - Stable
12941.0,693,1,377.49,1,1,2,4,Low Value - Likely Churn
12942.0,100,3,942.65,3,3,3,9,Mid Value - Stable
12943.0,270,4,489.0,2,3,2,7,Mid Value - Stable
12944.0,5,2,604.51,5,2,3,10,New / Low Engagement
12945.0,257,2,900.11,2,2,3,7,Mid Value - Stable
12946.0,406,1,324.45,1,1,2,4,Low Value - Likely Churn
12947.0,113,11,1711.33,3,5,4,12,Mid Value - Stable
12948.0,13,9,2096.2400000000002,5,4,4,13,High Value - Loyal
12949.0,0,28,15391.0,5,5,5,15,High Value - Loyal
12951.0,132,19,2852.13,3,5,5,13,High Value - Loyal
12952.0,12,3,1090.06,5,3,3,11,Mid Value - Stable
12953.0,491,1,498.96000000000004,1,1,2,4,Low Value - Likely Churn
12954.0,608,1,162.45,1,1,1,3,Low Value - Likely Churn
12955.0,7,11,3085.02,5,5,5,15,High Value - Loyal
12956.0,275,4,521.89,2,3,2,7,Mid Value - Stable
12957.0,37,18,7261.5,4,5,5,14,High Value - Loyal
12958.0,369,2,539.49,2,2,2,6,Low Value - Likely Churn
12959.0,453,2,133.35,1,2,1,4,Low Value - Likely Churn
12960.0,383,4,1322.07,2,3,4,9,Mid Value - Stable
12961.0,348,1,211.99,2,1,1,4,Low Value - Likely Churn
12962.0,82,1,170.54000000000002,3,1,1,5,Low Value - Likely Churn
12963.0,22,9,2381.09,4,4,4,12,Mid Value - Stable
12964.0,406,1,132.24,1,1,1,3,Low Value - Likely Churn
12965.0,58,1,771.91,4,1,3,8,New / Low Engagement
12967.0,271,4,4276.97,2,3,5,10,Mid Value - Stable
12968.0,81,1,135.95,3,1,1,5,Low Value - Likely Churn
12969.0,572,1,122.45,1,1,1,3,Low Value - Likely Churn
12970.0,291,8,1096.53,2,4,3,9,High Value - At Risk
12971.0,1,107,13565.19,5,5,5,15,High Value - Loyal
12972.0,383,6,1115.95,2,4,3,9,High Value - At Risk
12973.0,383,1,385.55,2,1,2,5,Low Value - Likely Churn
12974.0,167,2,408.95,3,2,2,7,Mid Value - Stable
12975.0,399,8,1993.99,1,4,4,9,High Value - At Risk
12976.0,181,8,3156.38,3,4,5,12,Mid Value - Stable
12977.0,125,4,517.63,3,3,2,8,Mid Value - Stable
12978.0,354,6,2496.07,2,4,4,10,High Value - At Risk
12979.0,698,2,479.53999999999996,1,2,2,5,Low Value - Likely Churn
12980.0,125,26,15909.390000000001,3,5,5,13,High Value - Loyal
12981.0,102,1,187.18,3,1,1,5,Low Value - Likely Churn
12982.0,209,17,2562.12,3,5,4,12,Mid Value - Stable
12983.0,567,1,490.08000000000004,1,1,2,4,Low Value - Likely Churn
12986.0,372,12,1991.5900000000001,2,5,4,11,High Value - At Risk
12987.0,43,6,1298.51,4,4,4,12,Mid Value - Stable
12988.0,261,1,535.32,2,1,2,5,Low Value - Likely Churn
12989.0,23,35,12423.91,4,5,5,14,High Value - Loyal
12990.0,0,7,955.5,5,4,3,12,Mid Value - Stable
12991.0,81,2,564.62,3,2,3,8,Mid Value - Stable
12992.0,694,1,93.35000000000001,1,1,1,3,Low Value - Likely Churn
12993.0,90,9,1148.9,3,4,4,11,Mid Value - Stable
12994.0,77,4,573.27,3,3,3,9,Mid Value - Stable
12995.0,47,2,200.72,4,2,1,7,New / Low Engagement
12996.0,345,1,355.5,2,1,2,5,Low Value - Likely Churn
12997.0,55,15,1754.6100000000001,4,5,4,13,High Value - Loyal
12998.0,462,4,897.38,1,3,3,7,Mid Value - Stable
12999.0,165,3,455.88,3,3,2,8,Mid Value - Stable
13000.0,76,5,965.0,3,4,3,10,Mid Value - Stable
13001.0,127,35,22932.65,3,5,5,13,High Value - Loyal
13002.0,287,3,414.13,2,3,2,7,Mid Value - Stable
13003.0,75,3,149.05,3,3,1,7,Mid Value - Stable
13004.0,5,44,10482.01,5,5,5,15,High Value - Loyal
13005.0,143,6,935.03,3,4,3,10,Mid Value - Stable
13006.0,25,1,81.57,4,1,1,6,New / Low Engagement
13007.0,549,1,175.25,1,1,1,3,Low Value - Likely Churn
13008.0,292,7,543.28,2,4,2,8,High Value - At Risk
13009.0,642,1,234.0,1,1,1,3,Low Value - Likely Churn
13010.0,343,2,330.12,2,2,2,6,Low Value - Likely Churn
13011.0,341,1,101.10000000000001,2,1,1,4,Low Value - Likely Churn
13012.0,47,11,2150.1800000000003,4,5,4,13,High Value - Loyal
13013.0,5,29,12009.07,5,5,5,15,High Value - Loyal
13014.0,1,15,4611.23,5,5,5,15,High Value - Loyal
13015.0,22,14,6465.72,4,5,5,14,High Value - Loyal
13016.0,42,3,789.89,4,3,3,10,Mid Value - Stable
13018.0,0,33,8958.11,5,5,5,15,High Value - Loyal
13019.0,348,8,1212.95,2,4,4,10,High Value - At Risk
13020.0,517,5,606.96,1,4,3,8,High Value - At Risk
13021.0,7,22,4088.38,5,5,5,15,High Value - Loyal
13022.0,399,1,65.3,1,1,1,3,Low Value - Likely Churn
13023.0,33,3,1449.03,4,3,4,11,Mid Value - Stable
13024.0,433,3,535.42,1,3,2,6,Low Value - Likely Churn
13025.0,701,1,323.39,1,1,2,4,Low Value - Likely Churn
13026.0,1,10,1512.22,5,5,4,14,High Value - Loyal
13027.0,83,23,17148.0,3,5,5,13,High Value - Loyal
13028.0,8,2,354.3,5,2,2,9,New / Low Engagement
13029.0,0,5,1927.3,5,4,4,13,High Value - Loyal
13030.0,337,1,855.48,2,1,3,6,Low Value - Likely Churn
13031.0,376,5,3419.27,2,4,5,11,High Value - At Risk
13032.0,8,11,2817.59,5,5,5,15,High Value - Loyal
13033.0,326,2,220.55,2,2,1,5,Low Value - Likely Churn
13034.0,24,3,922.68,4,3,3,10,Mid Value - Stable
13035.0,27,4,1328.95,4,3,4,11,Mid Value - Stable
13036.0,654,1,307.1,1,1,2,4,Low Value - Likely Churn
13037.0,107,16,3842.55,3,5,5,13,High Value - Loyal
13038.0,49,3,908.46,4,3,3,10,Mid Value - Stable
13039.0,553,4,1010.73,1,3,3,7,Mid Value - Stable
13040.0,2,1,303.25,5,1,2,8,New / Low Engagement
13041.0,420,4,799.13,1,3,3,7,Mid Value - Stable
13042.0,553,4,1522.79,1,3,4,8,Mid Value - Stable
13043.0,223,2,471.57,2,2,2,6,Low Value - Likely Churn
13044.0,260,13,4824.2,2,5,5,12,High Value - At Risk
13045.0,68,3,808.92,3,3,3,9,Mid Value - Stable
13046.0,0,3,949.25,5,3,3,11,Mid Value - Stable
13047.0,1,42,8466.72,5,5,5,15,High Value - Loyal
13048.0,82,12,3574.3,3,5,5,13,High Value - Loyal
13049.0,33,5,1384.14,4,4,4,12,Mid Value - Stable
13050.0,4,54,11124.94,5,5,5,15,High Value - Loyal
13051.0,548,2,155.8,1,2,1,4,Low Value - Likely Churn
13052.0,181,7,3168.53,3,4,5,12,Mid Value - Stable
13053.0,591,1,127.65,1,1,1,3,Low Value - Likely Churn
13054.0,651,1,-14.0,1,1,1,3,Low Value - Likely Churn
13055.0,33,6,2292.5099999999998,4,4,4,12,Mid Value - Stable
13056.0,520,1,209.48,1,1,1,3,Low Value - Likely Churn
13057.0,499,4,540.74,1,3,2,6,Low Value - Likely Churn
13058.0,27,2,137.70000000000002,4,2,1,7,New / Low Engagement
13059.0,219,12,2272.62,2,5,4,11,High Value - At Risk
13060.0,223,1,307.53,2,1,2,5,Low Value - Likely Churn
13061.0,41,1,248.61,4,1,1,6,New / Low Engagement
13062.0,160,1,346.98,3,1,2,6,Low Value - Likely Churn
13063.0,450,1,188.4,1,1,1,3,Low Value - Likely Churn
13064.0,57,5,1403.58,4,4,4,12,Mid Value - Stable
13065.0,342,6,1255.96,2,4,4,10,High Value - At Risk
13066.0,1,1,151.81,5,1,1,7,New / Low Engagement
13067.0,51,3,508.51,4,3,2,9,Mid Value - Stable
13068.0,289,1,165.0,2,1,1,4,Low Value - Likely Churn
13069.0,22,39,8615.1,4,5,5,14,High Value - Loyal
13070.0,161,5,743.9,3,4,3,10,Mid Value - Stable
13071.0,581,1,129.22,1,1,1,3,Low Value - Likely Churn
13072.0,236,1,177.15,2,1,1,4,Low Value - Likely Churn
13073.0,380,2,418.08,2,2,2,6,Low Value - Likely Churn
13074.0,480,5,1362.8400000000001,1,4,4,9,High Value - At Risk
13075.0,99,1,919.61,3,1,3,7,Mid Value - Stable
13076.0,427,1,135.4,1,1,1,3,Low Value - Likely Churn
13077.0,259,13,2888.34,2,5,5,12,High Value - At Risk
13078.0,2,87,26496.64,5,5,5,15,High Value - Loyal
13079.0,44,4,371.48,4,3,2,9,Mid Value - Stable
13080.0,148,5,260.83,3,4,2,9,Mid Value - Stable
13081.0,5,37,56200.98,5,5,5,15,High Value - Loyal
13082.0,95,25,7268.92,3,5,5,13,High Value - Loyal
13083.0,45,2,284.07,4,2,2,8,New / Low Engagement
13084.0,457,2,116.44999999999999,1,2,1,4,Low Value - Likely Churn
13085.0,127,10,1459.46,3,5,4,12,Mid Value - Stable
13086.0,352,1,439.33000000000004,2,1,2,5,Low Value - Likely Churn
13087.0,695,1,313.64,1,1,2,4,Low Value - Likely Churn
13088.0,386,1,236.11,2,1,1,4,Low Value - Likely Churn
13089.0,1,237,105165.77,5,5,5,15,High Value - Loyal
13090.0,0,28,12840.14,5,5,5,15,High Value - Loyal
13091.0,699,4,-450.03999999999996,1,3,1,5,Low Value - Likely Churn
13092.0,40,15,2007.33,4,5,4,13,High Value - Loyal
13093.0,236,88,54073.729999999996,2,5,5,12,High Value - At Risk
13094.0,49,16,2062.02,4,5,4,13,High Value - Loyal
13095.0,40,1,74.39999999999999,4,1,1,6,New / Low Engagement
13096.0,363,1,419.70000000000005,2,1,2,5,Low Value - Likely Churn
13097.0,2,40,12861.73,5,5,5,15,High Value - Loyal
13098.0,12,32,22571.57,5,5,5,15,High Value - Loyal
13099.0,68,1,207.35999999999999,3,1,1,5,Low Value - Likely Churn
13100.0,594,1,-1598.67,1,1,1,3,Low Value - Likely Churn
13101.0,203,4,695.4,3,3,3,9,Mid Value - Stable
13102.0,11,39,10674.99,5,5,5,15,High Value - Loyal
13103.0,9,3,709.64,5,3,3,11,Mid Value - Stable
13104.0,16,8,1369.62,5,4,4,13,High Value - Loyal
13105.0,405,1,72.0,1,1,1,3,Low Value - Likely Churn
13106.0,98,3,586.46,3,3,3,9,Mid Value - Stable
13107.0,13,15,5109.62,5,5,5,15,High Value - Loyal
13108.0,342,2,1098.52,2,2,3,7,Mid Value - Stable
13109.0,20,6,1119.38,5,4,3,12,Mid Value - Stable
13110.0,0,14,2896.17,5,5,5,15,High Value - Loyal
13111.0,688,1,321.88000000000005,1,1,2,4,Low Value - Likely Churn
13112.0,510,3,-5.44,1,3,1,5,Low Value - Likely Churn
13113.0,9,58,15924.09,5,5,5,15,High Value - Loyal
13114.0,700,1,234.38,1,1,1,3,Low Value - Likely Churn
13115.0,20,21,4891.39,5,5,5,15,High Value - Loyal
13116.0,86,2,485.19,3,2,2,7,Mid Value - Stable
13117.0,91,18,2498.97,3,5,4,12,Mid Value - Stable
13118.0,177,9,1995.39,3,4,4,11,Mid Value - Stable
13119.0,638,1,134.9,1,1,1,3,Low Value - Likely Churn
13120.0,208,1,30.599999999999998,3,1,1,5,Low Value - Likely Churn
13121.0,238,2,254.73,2,2,2,6,Low Value - Likely Churn
13122.0,63,2,922.39,4,2,3,9,New / Low Engagement
13123.0,442,2,506.75,1,2,2,5,Low Value - Likely Churn
13124.0,59,4,4782.45,4,3,5,12,Mid Value - Stable
13125.0,493,1,158.57,1,1,1,3,Low Value - Likely Churn
13126.0,8,18,3533.03,5,5,5,15,High Value - Loyal
13127.0,47,1,259.17,4,1,2,7,New / Low Engagement
13128.0,600,1,263.5,1,1,2,4,Low Value - Likely Churn
13129.0,421,2,233.25,1,2,1,4,Low Value - Likely Churn
13130.0,63,1,64.0,4,1,1,6,New / Low Engagement
13131.0,33,7,2978.67,4,4,5,13,High Value - Loyal
13132.0,231,1,77.3,2,1,1,4,Low Value - Likely Churn
13133.0,243,3,200.45000000000002,2,3,1,6,Low Value - Likely Churn
13134.0,42,9,2422.28,4,4,4,12,Mid Value - Stable
13135.0,166,2,3371.45,3,2,5,10,Mid Value - Stable
13136.0,19,24,6077.8,5,5,5,15,High Value - Loyal
13137.0,10,15,6524.37,5,5,5,15,High Value - Loyal
13138.0,16,7,1323.79,5,4,4,13,High Value - Loyal
13139.0,2,7,7849.46,5,4,5,14,High Value - Loyal
13140.0,77,5,1215.68,3,4,4,11,Mid Value - Stable
13141.0,54,21,7536.63,4,5,5,14,High Value - Loyal
13143.0,551,2,399.2,1,2,2,5,Low Value - Likely Churn
13144.0,302,2,135.35,2,2,1,5,Low Value - Likely Churn
13145.0,9,8,1419.77,5,4,4,13,High Value - Loyal
13147.0,0,3,475.20000000000005,5,3,2,10,Mid Value - Stable
13148.0,76,34,7206.35,3,5,5,13,High Value - Loyal
13149.0,75,3,1132.62,3,3,4,10,Mid Value - Stable
13150.0,440,4,435.02,1,3,2,6,Low Value - Likely Churn
13151.0,172,5,2511.69,3,4,4,11,Mid Value - Stable
13152.0,386,9,2114.98,2,4,4,10,High Value - At Risk
13154.0,113,5,997.4300000000001,3,4,3,10,Mid Value - Stable
13155.0,2,6,1750.18,5,4,4,13,High Value - Loyal
13156.0,354,3,1586.54,2,3,4,9,Mid Value - Stable
13157.0,18,10,5667.71,5,5,5,15,High Value - Loyal
13158.0,64,5,1508.18,3,4,4,11,Mid Value - Stable
13159.0,19,4,1097.19,5,3,3,11,Mid Value - Stable
13161.0,282,2,478.88,2,2,2,6,Low Value - Likely Churn
13162.0,91,19,9116.94,3,5,5,13,High Value - Loyal
13163.0,579,2,0.0,1,2,1,4,Low Value - Likely Churn
13164.0,538,3,297.46000000000004,1,3,2,6,Low Value - Likely Churn
13165.0,15,3,1451.16,5,3,4,12,Mid Value - Stable
13166.0,251,3,881.68,2,3,3,8,Mid Value - Stable
13167.0,36,4,993.49,4,3,3,10,Mid Value - Stable
13168.0,5,6,1866.26,5,4,4,13,High Value - Loyal
13169.0,33,3,840.08,4,3,3,10,Mid Value - Stable
13171.0,18,2,272.89,5,2,2,9,New / Low Engagement
13172.0,369,1,69.6,2,1,1,4,Low Value - Likely Churn
13173.0,336,12,2432.79,2,5,4,11,High Value - At Risk
13174.0,285,11,8786.08,2,5,5,12,High Value - At Risk
13175.0,523,4,793.1,1,3,3,7,Mid Value - Stable
13176.0,15,1,492.84,5,1,2,8,New / Low Engagement
13177.0,34,2,512.2,4,2,2,8,New / Low Engagement
13178.0,5,24,13691.41,5,5,5,15,High Value - Loyal
13179.0,588,1,572.3100000000001,1,1,3,5,Low Value - Likely Churn
13180.0,576,1,86.10000000000001,1,1,1,3,Low Value - Likely Churn
13181.0,350,1,359.69,2,1,2,5,Low Value - Likely Churn
13182.0,14,1,121.18,5,1,1,7,New / Low Engagement
13183.0,6,17,6581.820000000001,5,5,5,15,High Value - Loyal
13184.0,100,11,1451.94,3,5,4,12,Mid Value - Stable
13185.0,237,1,71.4,2,1,1,4,Low Value - Likely Churn
13186.0,9,5,1539.69,5,4,4,13,High Value - Loyal
13187.0,306,5,348.31,2,4,2,8,High Value - At Risk
13189.0,84,1,127.0,3,1,1,5,Low Value - Likely Churn
13190.0,513,4,518.76,1,3,2,6,Low Value - Likely Churn
13191.0,627,1,164.69,1,1,1,3,Low Value - Likely Churn
13192.0,64,8,2544.53,3,4,4,11,Mid Value - Stable
13193.0,30,1,117.88,4,1,1,6,New / Low Engagement
13194.0,105,2,472.78,3,2,2,7,Mid Value - Stable
13195.0,383,1,172.38,2,1,1,4,Low Value - Likely Churn
13196.0,54,6,2848.81,4,4,5,13,High Value - Loyal
13197.0,579,1,373.01000000000005,1,1,2,4,Low Value - Likely Churn
13198.0,33,11,4520.22,4,5,5,14,High Value - Loyal
13199.0,1,60,14274.24,5,5,5,15,High Value - Loyal
13200.0,43,2,627.01,4,2,3,9,New / Low Engagement
13201.0,471,4,1240.6100000000001,1,3,4,8,Mid Value - Stable
13202.0,348,8,1571.35,2,4,4,10,High Value - At Risk
13203.0,8,10,2467.33,5,5,4,14,High Value - Loyal
13204.0,700,1,966.6600000000001,1,1,3,5,Low Value - Likely Churn
13205.0,412,1,2803.2,1,1,5,7,Mid Value - Stable
13206.0,369,15,8280.13,2,5,5,12,High Value - At Risk
13207.0,120,3,483.12000000000006,3,3,2,8,Mid Value - Stable
13208.0,28,10,1970.5,4,5,4,13,High Value - Loyal
13209.0,77,13,6702.53,3,5,5,13,High Value - Loyal
13210.0,63,1,353.48,4,1,2,7,New / Low Engagement
13211.0,64,11,2396.09,3,5,4,12,Mid Value - Stable
13212.0,30,2,291.47,4,2,2,8,New / Low Engagement
13213.0,26,14,3834.62,4,5,5,14,High Value - Loyal
13214.0,387,7,3264.23,2,4,5,11,High Value - At Risk
13215.0,371,1,81.6,2,1,1,4,Low Value - Likely Churn
13216.0,237,1,333.74,2,1,2,5,Low Value - Likely Churn
13217.0,91,6,266.12,3,4,2,9,Mid Value - Stable
13218.0,96,1,62.63999999999999,3,1,1,5,Low Value - Likely Churn
13219.0,587,1,76.23,1,1,1,3,Low Value - Likely Churn
13220.0,47,5,1336.0900000000001,4,4,4,12,Mid Value - Stable
13221.0,209,2,847.41,3,2,3,8,Mid Value - Stable
13222.0,546,1,88.5,1,1,1,3,Low Value - Likely Churn
13223.0,169,6,969.1200000000001,3,4,3,10,Mid Value - Stable
13224.0,29,3,2150.85,4,3,4,11,Mid Value - Stable
13225.0,29,16,14516.07,4,5,5,14,High Value - Loyal
13226.0,242,2,312.46,2,2,2,6,Low Value - Likely Churn
13227.0,171,1,257.7,3,1,2,6,Low Value - Likely Churn
13228.0,50,1,358.0,4,1,2,7,New / Low Engagement
13229.0,195,1,160.95,3,1,1,5,Low Value - Likely Churn
13230.0,107,29,5744.43,3,5,5,13,High Value - Loyal
13231.0,515,1,-355.2,1,1,1,3,Low Value - Likely Churn
13232.0,67,5,1048.3,3,4,3,10,Mid Value - Stable
13233.0,43,4,1176.46,4,3,4,11,Mid Value - Stable
13234.0,642,2,356.95,1,2,2,5,Low Value - Likely Churn
13235.0,181,2,101.17000000000007,3,2,1,6,Low Value - Likely Churn
13236.0,57,2,421.65,4,2,2,8,New / Low Engagement
13237.0,357,1,643.0,2,1,3,6,Low Value - Likely Churn
13238.0,133,4,624.75,3,3,3,9,Mid Value - Stable
13239.0,231,6,1579.84,2,4,4,10,High Value - At Risk
13240.0,65,9,1661.17,3,4,4,11,Mid Value - Stable
13241.0,381,1,115.58,2,1,1,4,Low Value - Likely Churn
13242.0,81,7,699.4,3,4,3,10,Mid Value - Stable
13243.0,172,5,1278.04,3,4,4,11,Mid Value - Stable
13244.0,62,1,121.74000000000001,4,1,1,6,New / Low Engagement
13245.0,20,2,989.22,5,2,3,10,New / Low Engagement
13246.0,145,12,3216.57,3,5,5,13,High Value - Loyal
